image;width;height;dataset_country;mixset_id;spain_id;germany_id;belgium_id
00792_00002.ppm;55;97;bel;151;S-13;;56
00890_00000.ppm;179;175;bel;151;S-13;;56
00890_00001.ppm;167;160;bel;151;S-13;;56
00890_00002.ppm;143;140;bel;151;S-13;;56
01198_00000.ppm;118;104;bel;151;S-13;;56
01198_00001.ppm;97;106;bel;151;S-13;;56
01198_00002.ppm;115;104;bel;151;S-13;;56
01199_00000.ppm;82;84;bel;151;S-13;;56
01199_00001.ppm;88;93;bel;151;S-13;;56
01199_00002.ppm;85;88;bel;151;S-13;;56
01199_00003.ppm;61;62;bel;151;S-13;;56
01199_00004.ppm;63;67;bel;151;S-13;;56
01199_00005.ppm;69;70;bel;151;S-13;;56
01200_00000.ppm;110;107;bel;151;S-13;;56
01200_00001.ppm;85;93;bel;151;S-13;;56
01200_00002.ppm;94;97;bel;151;S-13;;56
01402_00000.ppm;95;93;bel;151;S-13;;56
01402_00001.ppm;109;105;bel;151;S-13;;56
01402_00002.ppm;84;82;bel;151;S-13;;56
01409_00000.ppm;140;128;bel;151;S-13;;56
01409_00001.ppm;110;107;bel;151;S-13;;56
01409_00002.ppm;200;275;bel;151;S-13;;56
01419_00000.ppm;131;122;bel;151;S-13;;56
01419_00001.ppm;107;100;bel;151;S-13;;56
01419_00002.ppm;200;400;bel;151;S-13;;56
01428_00000.ppm;169;164;bel;151;S-13;;56
01428_00001.ppm;130;129;bel;151;S-13;;56
01428_00002.ppm;105;107;bel;151;S-13;;56
01429_00000.ppm;99;104;bel;151;S-13;;56
01429_00001.ppm;225;214;bel;151;S-13;;56
01429_00002.ppm;123;208;bel;151;S-13;;56
01430_00000.ppm;158;145;bel;151;S-13;;56
01430_00001.ppm;100;100;bel;151;S-13;;56
01430_00002.ppm;224;432;bel;151;S-13;;56
01783_00000.ppm;237;235;bel;151;S-13;;56
01783_00001.ppm;152;152;bel;151;S-13;;56
01783_00002.ppm;103;100;bel;151;S-13;;56
01784_00000.ppm;219;220;bel;151;S-13;;56
01784_00001.ppm;129;131;bel;151;S-13;;56
01784_00002.ppm;91;91;bel;151;S-13;;56
01881_00000.ppm;301;287;bel;151;S-13;;56
01881_00001.ppm;177;176;bel;151;S-13;;56
01881_00002.ppm;119;120;bel;151;S-13;;56
01887_00000.ppm;74;75;bel;151;S-13;;56
01887_00001.ppm;92;91;bel;151;S-13;;56
01887_00002.ppm;111;106;bel;151;S-13;;56
Image00319.ppm;260;260;spa;151;S-13;;56
Image00328.ppm;502;502;spa;151;S-13;;56
Image00339.ppm;216;216;spa;151;S-13;;56
Image00340.ppm;192;192;spa;151;S-13;;56
Image00342.ppm;144;144;spa;151;S-13;;56
Image00343.ppm;200;200;spa;151;S-13;;56
Image00344.ppm;224;224;spa;151;S-13;;56
Image00348.ppm;162;162;spa;151;S-13;;56
Image00353.ppm;156;156;spa;151;S-13;;56
Image00355.ppm;170;170;spa;151;S-13;;56
Image00357.ppm;329;329;spa;151;S-13;;56
Image00360.ppm;428;428;spa;151;S-13;;56
Image00374.ppm;230;230;spa;151;S-13;;56
Image00375.ppm;222;222;spa;151;S-13;;56
Image00376.ppm;206;206;spa;151;S-13;;56
Image00384.ppm;156;156;spa;151;S-13;;56
Image00386.ppm;294;294;spa;151;S-13;;56
Image00387.ppm;302;302;spa;151;S-13;;56
Image00391.ppm;240;240;spa;151;S-13;;56
Image00392.ppm;216;216;spa;151;S-13;;56
Image00393.ppm;216;216;spa;151;S-13;;56
Image00394.ppm;302;302;spa;151;S-13;;56
Image00401.ppm;138;138;spa;151;S-13;;56
Image00405.ppm;186;186;spa;151;S-13;;56
Image00407.ppm;222;222;spa;151;S-13;;56
Image00410.ppm;216;216;spa;151;S-13;;56
Image00414.ppm;180;180;spa;151;S-13;;56
Image00415.ppm;428;428;spa;151;S-13;;56
Image00419.ppm;186;186;spa;151;S-13;;56
Image00424.ppm;288;288;spa;151;S-13;;56
Image00427.ppm;200;200;spa;151;S-13;;56
Image00428.ppm;462;462;spa;151;S-13;;56
Image00435.ppm;198;198;spa;151;S-13;;56
Image00438.ppm;416;416;spa;151;S-13;;56
Image00440.ppm;156;156;spa;151;S-13;;56
Image00442.ppm;272;272;spa;151;S-13;;56
Image00443.ppm;386;386;spa;151;S-13;;56
Image00449.ppm;138;138;spa;151;S-13;;56
Image00450.ppm;226;226;spa;151;S-13;;56
Image00451.ppm;252;252;spa;151;S-13;;56
Image00452.ppm;380;380;spa;151;S-13;;56
Image00459.ppm;236;236;spa;151;S-13;;56
Image00465.ppm;242;242;spa;151;S-13;;56
Image00469.ppm;452;452;spa;151;S-13;;56
Image00470.ppm;104;104;spa;151;S-13;;56
Image00472.ppm;158;158;spa;151;S-13;;56
Image00474.ppm;116;116;spa;151;S-13;;56
Image00477.ppm;248;248;spa;151;S-13;;56
Image00479.ppm;188;188;spa;151;S-13;;56
Image00481.ppm;138;138;spa;151;S-13;;56
Image00483.ppm;168;168;spa;151;S-13;;56
Image00485.ppm;164;164;spa;151;S-13;;56
Image00486.ppm;596;596;spa;151;S-13;;56
Image00493.ppm;240;240;spa;151;S-13;;56
00007_00000.ppm;60;97;bel;154;S-15a;;54
00007_00001.ppm;76;130;bel;154;S-15a;;54
00007_00002.ppm;120;201;bel;154;S-15a;;54
00134_00000.ppm;134;166;bel;154;S-15a;;54
00134_00001.ppm;120;169;bel;154;S-15a;;54
00134_00002.ppm;100;168;bel;154;S-15a;;54
00135_00000.ppm;117;190;bel;154;S-15a;;54
00135_00001.ppm;70;117;bel;154;S-15a;;54
00135_00002.ppm;61;88;bel;154;S-15a;;54
00144_00000.ppm;67;99;bel;154;S-15a;;54
00144_00001.ppm;60;103;bel;154;S-15a;;54
00144_00002.ppm;69;98;bel;154;S-15a;;54
00154_00000.ppm;61;98;bel;154;S-15a;;54
00154_00001.ppm;67;98;bel;154;S-15a;;54
00154_00002.ppm;62;100;bel;154;S-15a;;54
00162_00000.ppm;151;211;bel;154;S-15a;;54
00162_00001.ppm;145;219;bel;154;S-15a;;54
00162_00002.ppm;136;230;bel;154;S-15a;;54
00165_00000.ppm;175;274;bel;154;S-15a;;54
00165_00001.ppm;156;273;bel;154;S-15a;;54
00165_00002.ppm;143;276;bel;154;S-15a;;54
00166_00000.ppm;97;120;bel;154;S-15a;;54
00166_00001.ppm;70;93;bel;154;S-15a;;54
00166_00002.ppm;57;75;bel;154;S-15a;;54
00402_00000.ppm;40;55;bel;154;S-15a;;54
00402_00001.ppm;51;76;bel;154;S-15a;;54
00402_00002.ppm;73;117;bel;154;S-15a;;54
00417_00000.ppm;73;132;bel;154;S-15a;;54
00417_00001.ppm;49;93;bel;154;S-15a;;54
00417_00002.ppm;44;80;bel;154;S-15a;;54
00437_00000.ppm;72;108;bel;154;S-15a;;54
00437_00001.ppm;74;109;bel;154;S-15a;;54
00437_00002.ppm;75;111;bel;154;S-15a;;54
00447_00000.ppm;74;100;bel;154;S-15a;;54
00447_00001.ppm;76;100;bel;154;S-15a;;54
00447_00002.ppm;87;106;bel;154;S-15a;;54
00449_00000.ppm;123;183;bel;154;S-15a;;54
00449_00001.ppm;119;181;bel;154;S-15a;;54
00449_00002.ppm;130;181;bel;154;S-15a;;54
00456_00000.ppm;295;392;bel;154;S-15a;;54
00456_00001.ppm;143;211;bel;154;S-15a;;54
00456_00002.ppm;97;143;bel;154;S-15a;;54
00471_00000.ppm;134;202;bel;154;S-15a;;54
00471_00001.ppm;132;204;bel;154;S-15a;;54
00471_00002.ppm;147;207;bel;154;S-15a;;54
00474_00000.ppm;285;379;bel;154;S-15a;;54
00474_00001.ppm;104;155;bel;154;S-15a;;54
00474_00002.ppm;73;107;bel;154;S-15a;;54
00484_00000.ppm;54;115;bel;154;S-15a;;54
00484_00001.ppm;52;105;bel;154;S-15a;;54
00484_00002.ppm;59;129;bel;154;S-15a;;54
00489_00000.ppm;74;117;bel;154;S-15a;;54
00489_00001.ppm;73;116;bel;154;S-15a;;54
00489_00002.ppm;72;112;bel;154;S-15a;;54
00593_00000.ppm;103;148;bel;154;S-15a;;54
00593_00001.ppm;107;154;bel;154;S-15a;;54
00593_00002.ppm;112;153;bel;154;S-15a;;54
00607_00000.ppm;111;133;bel;154;S-15a;;54
00607_00001.ppm;105;134;bel;154;S-15a;;54
00607_00002.ppm;97;135;bel;154;S-15a;;54
00624_00000.ppm;76;140;bel;154;S-15a;;54
00624_00001.ppm;72;127;bel;154;S-15a;;54
00728_00000.ppm;191;286;bel;154;S-15a;;54
00728_00001.ppm;184;290;bel;154;S-15a;;54
00728_00002.ppm;180;298;bel;154;S-15a;;54
00766_00000.ppm;32;106;bel;154;S-15a;;54
00766_00001.ppm;32;100;bel;154;S-15a;;54
00766_00002.ppm;32;106;bel;154;S-15a;;54
00768_00000.ppm;79;158;bel;154;S-15a;;54
00768_00001.ppm;69;131;bel;154;S-15a;;54
00768_00002.ppm;53;100;bel;154;S-15a;;54
01024_00000.ppm;139;167;bel;154;S-15a;;54
01024_00001.ppm;139;176;bel;154;S-15a;;54
01024_00002.ppm;128;181;bel;154;S-15a;;54
01123_00000.ppm;76;103;bel;154;S-15a;;54
01123_00001.ppm;70;100;bel;154;S-15a;;54
01123_00002.ppm;68;100;bel;154;S-15a;;54
01126_00000.ppm;60;94;bel;154;S-15a;;54
01126_00001.ppm;67;112;bel;154;S-15a;;54
01126_00002.ppm;63;103;bel;154;S-15a;;54
01353_00000.ppm;211;348;bel;154;S-15a;;54
01353_00001.ppm;134;216;bel;154;S-15a;;54
01353_00002.ppm;94;135;bel;154;S-15a;;54
01415_00000.ppm;70;97;bel;154;S-15a;;54
01415_00001.ppm;107;135;bel;154;S-15a;;54
01415_00002.ppm;87;118;bel;154;S-15a;;54
01467_00000.ppm;93;243;bel;154;S-15a;;54
01467_00001.ppm;62;171;bel;154;S-15a;;54
01467_00002.ppm;60;130;bel;154;S-15a;;54
01472_00000.ppm;268;373;bel;154;S-15a;;54
01472_00001.ppm;109;157;bel;154;S-15a;;54
01472_00002.ppm;83;120;bel;154;S-15a;;54
01497_00000.ppm;87;129;bel;154;S-15a;;54
01497_00001.ppm;96;128;bel;154;S-15a;;54
01497_00002.ppm;60;105;bel;154;S-15a;;54
01624_00000.ppm;182;235;bel;154;S-15a;;54
01624_00001.ppm;108;154;bel;154;S-15a;;54
01624_00002.ppm;151;224;bel;154;S-15a;;54
01750_00000.ppm;183;513;bel;154;S-15a;;54
01750_00001.ppm;141;212;bel;154;S-15a;;54
01750_00002.ppm;92;139;bel;154;S-15a;;54
01757_00000.ppm;83;141;bel;154;S-15a;;54
01757_00001.ppm;64;93;bel;154;S-15a;;54
01757_00002.ppm;164;280;bel;154;S-15a;;54
01760_00000.ppm;60;99;bel;154;S-15a;;54
01760_00001.ppm;80;140;bel;154;S-15a;;54
01792_00000.ppm;51;202;bel;154;S-15a;;54
01792_00001.ppm;44;166;bel;154;S-15a;;54
01792_00002.ppm;43;105;bel;154;S-15a;;54
01898_00000.ppm;155;288;bel;154;S-15a;;54
01898_00001.ppm;58;120;bel;154;S-15a;;54
01898_00002.ppm;63;136;bel;154;S-15a;;54
01937_00000.ppm;156;232;bel;154;S-15a;;54
01937_00001.ppm;60;97;bel;154;S-15a;;54
01937_00002.ppm;86;133;bel;154;S-15a;;54
01944_00000.ppm;98;155;bel;154;S-15a;;54
01944_00001.ppm;76;121;bel;154;S-15a;;54
01944_00002.ppm;63;99;bel;154;S-15a;;54
00012_00000.ppm;71;110;bel;159;S-17;;45
00012_00001.ppm;73;109;bel;159;S-17;;45
00012_00002.ppm;79;107;bel;159;S-17;;45
00033_00000.ppm;81;127;bel;159;S-17;;45
00033_00001.ppm;63;100;bel;159;S-17;;45
00033_00002.ppm;122;177;bel;159;S-17;;45
00035_00000.ppm;111;143;bel;159;S-17;;45
00035_00001.ppm;91;116;bel;159;S-17;;45
00035_00002.ppm;70;96;bel;159;S-17;;45
00036_00000.ppm;116;160;bel;159;S-17;;45
00036_00001.ppm;84;121;bel;159;S-17;;45
00036_00002.ppm;69;103;bel;159;S-17;;45
00129_00000.ppm;95;123;bel;159;S-17;;45
00129_00001.ppm;70;96;bel;159;S-17;;45
00129_00002.ppm;58;83;bel;159;S-17;;45
00318_00000.ppm;118;166;bel;159;S-17;;45
00318_00001.ppm;70;109;bel;159;S-17;;45
00318_00002.ppm;82;121;bel;159;S-17;;45
00321_00000.ppm;108;135;bel;159;S-17;;45
00321_00001.ppm;81;109;bel;159;S-17;;45
00321_00002.ppm;94;248;bel;159;S-17;;45
00451_00000.ppm;76;103;bel;159;S-17;;45
00451_00001.ppm;55;80;bel;159;S-17;;45
00451_00002.ppm;49;71;bel;159;S-17;;45
00477_00000.ppm;92;130;bel;159;S-17;;45
00477_00001.ppm;91;130;bel;159;S-17;;45
00477_00002.ppm;98;132;bel;159;S-17;;45
00615_00000.ppm;143;176;bel;159;S-17;;45
00615_00001.ppm;128;179;bel;159;S-17;;45
00615_00002.ppm;121;179;bel;159;S-17;;45
00833_00000.ppm;79;117;bel;159;S-17;;45
00833_00001.ppm;58;99;bel;159;S-17;;45
00833_00002.ppm;55;88;bel;159;S-17;;45
00995_00000.ppm;52;82;bel;159;S-17;;45
00995_00001.ppm;48;72;bel;159;S-17;;45
01187_00000.ppm;82;117;bel;159;S-17;;45
01187_00001.ppm;83;117;bel;159;S-17;;45
01187_00002.ppm;80;118;bel;159;S-17;;45
01192_00000.ppm;56;85;bel;159;S-17;;45
01192_00001.ppm;56;86;bel;159;S-17;;45
01193_00000.ppm;60;91;bel;159;S-17;;45
01193_00001.ppm;61;88;bel;159;S-17;;45
01193_00002.ppm;63;91;bel;159;S-17;;45
01193_00003.ppm;60;88;bel;159;S-17;;45
01284_00000.ppm;134;184;bel;159;S-17;;45
01284_00001.ppm;133;187;bel;159;S-17;;45
01284_00002.ppm;129;188;bel;159;S-17;;45
01350_00000.ppm;69;122;bel;159;S-17;;45
01350_00001.ppm;100;124;bel;159;S-17;;45
01350_00002.ppm;80;127;bel;159;S-17;;45
01390_00000.ppm;72;97;bel;159;S-17;;45
01390_00001.ppm;70;98;bel;159;S-17;;45
01390_00002.ppm;63;97;bel;159;S-17;;45
01391_00000.ppm;71;97;bel;159;S-17;;45
01391_00001.ppm;75;100;bel;159;S-17;;45
01391_00002.ppm;67;97;bel;159;S-17;;45
01392_00000.ppm;82;99;bel;159;S-17;;45
01392_00001.ppm;67;97;bel;159;S-17;;45
01392_00002.ppm;62;96;bel;159;S-17;;45
01432_00000.ppm;166;220;bel;159;S-17;;45
01432_00001.ppm;176;227;bel;159;S-17;;45
01432_00002.ppm;164;236;bel;159;S-17;;45
01489_00000.ppm;136;160;bel;159;S-17;;45
01489_00001.ppm;106;157;bel;159;S-17;;45
01489_00002.ppm;94;148;bel;159;S-17;;45
01573_00000.ppm;72;105;bel;159;S-17;;45
01573_00001.ppm;106;151;bel;159;S-17;;45
01573_00002.ppm;117;338;bel;159;S-17;;45
01637_00000.ppm;256;351;bel;159;S-17;;45
01637_00001.ppm;251;338;bel;159;S-17;;45
01637_00002.ppm;224;315;bel;159;S-17;;45
01679_00000.ppm;141;192;bel;159;S-17;;45
01679_00001.ppm;145;193;bel;159;S-17;;45
01679_00002.ppm;133;199;bel;159;S-17;;45
Image00320.ppm;144;144;spa;159;S-17;;45
Image00321.ppm;128;128;spa;159;S-17;;45
Image00358.ppm;176;176;spa;159;S-17;;45
Image00383.ppm;174;174;spa;159;S-17;;45
Image00409.ppm;140;140;spa;159;S-17;;45
Image00430.ppm;152;152;spa;159;S-17;;45
Image00471.ppm;86;86;spa;159;S-17;;45
Image00476.ppm;126;126;spa;159;S-17;;45
Image00482.ppm;260;260;spa;159;S-17;;45
Image00484.ppm;152;152;spa;159;S-17;;45
Image00497.ppm;132;132;spa;159;S-17;;45
Image00329.ppm;224;224;spa;161;S-19;;
Image00412.ppm;672;672;spa;161;S-19;;
Image00445.ppm;444;444;spa;161;S-19;;
Image00457.ppm;224;224;spa;161;S-19;;
Image00494.ppm;246;246;spa;161;S-19;;
00470_00000.ppm;235;159;bel;172;S-28;;51
00470_00001.ppm;216;167;bel;172;S-28;;51
00470_00002.ppm;229;166;bel;172;S-28;;51
00724_00000.ppm;457;175;bel;172;S-28;;51
00724_00001.ppm;457;165;bel;172;S-28;;51
00724_00002.ppm;464;152;bel;172;S-28;;51
00728_00000.ppm;252;199;bel;172;S-28;;51
00728_00001.ppm;272;201;bel;172;S-28;;51
00728_00002.ppm;261;201;bel;172;S-28;;51
00839_00000.ppm;189;86;bel;172;S-28;;51
00839_00001.ppm;170;80;bel;172;S-28;;51
00839_00002.ppm;188;83;bel;172;S-28;;51
00902_00000.ppm;244;166;bel;172;S-28;;51
00902_00001.ppm;314;211;bel;172;S-28;;51
00902_00002.ppm;201;133;bel;172;S-28;;51
01127_00000.ppm;111;84;bel;172;S-28;;51
01127_00001.ppm;99;75;bel;172;S-28;;51
01127_00002.ppm;88;67;bel;172;S-28;;51
01132_00000.ppm;105;71;bel;172;S-28;;51
01132_00001.ppm;93;61;bel;172;S-28;;51
01132_00002.ppm;84;57;bel;172;S-28;;51
01761_00000.ppm;112;74;bel;172;S-28;;51
01761_00001.ppm;88;61;bel;172;S-28;;51
01761_00002.ppm;141;95;bel;172;S-28;;51
01878_00000.ppm;203;136;bel;172;S-28;;51
01878_00001.ppm;142;98;bel;172;S-28;;51
01878_00002.ppm;91;62;bel;172;S-28;;51
00476_00000.ppm;235;163;bel;173;S-29;;52
00476_00002.ppm;88;62;bel;173;S-29;;52
00729_00000.ppm;141;196;bel;173;S-29;;52
00729_00002.ppm;170;194;bel;173;S-29;;52
00842_00001.ppm;157;105;bel;173;S-29;;52
00842_00002.ppm;163;107;bel;173;S-29;;52
00901_00000.ppm;181;127;bel;173;S-29;;52
00901_00002.ppm;291;202;bel;173;S-29;;52
01128_00001.ppm;134;109;bel;173;S-29;;52
01128_00002.ppm;142;109;bel;173;S-29;;52
01131_00000.ppm;131;147;bel;173;S-29;;52
01131_00001.ppm;112;147;bel;173;S-29;;52
01743_00000.ppm;207;145;bel;173;S-29;;52
01743_00001.ppm;118;82;bel;173;S-29;;52
01770_00001.ppm;193;122;bel;173;S-29;;52
01770_00002.ppm;105;70;bel;173;S-29;;52
01938_00000.ppm;96;64;bel;173;S-29;;52
01938_00002.ppm;202;133;bel;173;S-29;;52
00064_00000.ppm;224;273;bel;177;S-33;;57
00064_00001.ppm;156;142;bel;177;S-33;;57
00064_00002.ppm;108;105;bel;177;S-33;;57
00339_00000.ppm;73;68;bel;177;S-33;;57
00339_00001.ppm;87;73;bel;177;S-33;;57
00339_00002.ppm;60;59;bel;177;S-33;;57
00340_00000.ppm;60;60;bel;177;S-33;;57
00340_00001.ppm;252;259;bel;177;S-33;;57
00340_00002.ppm;94;94;bel;177;S-33;;57
00343_00000.ppm;143;133;bel;177;S-33;;57
00343_00001.ppm;80;81;bel;177;S-33;;57
00343_00002.ppm;60;60;bel;177;S-33;;57
00344_00000.ppm;99;100;bel;177;S-33;;57
00344_00001.ppm;128;124;bel;177;S-33;;57
00344_00002.ppm;184;180;bel;177;S-33;;57
00407_00000.ppm;118;110;bel;177;S-33;;57
00407_00001.ppm;76;75;bel;177;S-33;;57
00407_00002.ppm;57;57;bel;177;S-33;;57
00411_00000.ppm;52;52;bel;177;S-33;;57
00411_00001.ppm;68;70;bel;177;S-33;;57
00411_00002.ppm;82;83;bel;177;S-33;;57
00461_00000.ppm;310;321;bel;177;S-33;;57
00461_00001.ppm;120;122;bel;177;S-33;;57
00461_00002.ppm;83;82;bel;177;S-33;;57
00463_00000.ppm;110;105;bel;177;S-33;;57
00463_00001.ppm;98;96;bel;177;S-33;;57
00472_00000.ppm;200;214;bel;177;S-33;;57
00472_00001.ppm;127;133;bel;177;S-33;;57
00472_00002.ppm;112;119;bel;177;S-33;;57
00472_00003.ppm;55;59;bel;177;S-33;;57
00473_00000.ppm;81;83;bel;177;S-33;;57
00473_00001.ppm;52;53;bel;177;S-33;;57
00473_00002.ppm;61;63;bel;177;S-33;;57
00473_00003.ppm;59;59;bel;177;S-33;;57
00473_00004.ppm;70;69;bel;177;S-33;;57
00473_00005.ppm;99;95;bel;177;S-33;;57
00771_00000.ppm;58;59;bel;177;S-33;;57
00771_00001.ppm;58;60;bel;177;S-33;;57
00771_00002.ppm;54;56;bel;177;S-33;;57
00784_00000.ppm;133;135;bel;177;S-33;;57
00784_00001.ppm;124;123;bel;177;S-33;;57
00784_00002.ppm;117;120;bel;177;S-33;;57
00788_00000.ppm;49;83;bel;177;S-33;;57
00788_00001.ppm;41;84;bel;177;S-33;;57
00788_00002.ppm;46;81;bel;177;S-33;;57
00790_00000.ppm;109;106;bel;177;S-33;;57
00790_00001.ppm;98;98;bel;177;S-33;;57
00790_00002.ppm;88;86;bel;177;S-33;;57
01233_00000.ppm;175;177;bel;177;S-33;;57
01233_00001.ppm;157;159;bel;177;S-33;;57
01233_00002.ppm;193;194;bel;177;S-33;;57
01234_00000.ppm;105;98;bel;177;S-33;;57
01234_00001.ppm;99;94;bel;177;S-33;;57
01234_00002.ppm;93;92;bel;177;S-33;;57
01271_00000.ppm;91;88;bel;177;S-33;;57
01271_00001.ppm;84;83;bel;177;S-33;;57
01271_00002.ppm;93;92;bel;177;S-33;;57
01272_00000.ppm;97;99;bel;177;S-33;;57
01272_00001.ppm;87;88;bel;177;S-33;;57
01272_00002.ppm;91;93;bel;177;S-33;;57
01835_00000.ppm;155;159;bel;177;S-33;;57
01835_00001.ppm;128;128;bel;177;S-33;;57
01835_00002.ppm;94;96;bel;177;S-33;;57
01841_00000.ppm;107;190;bel;177;S-33;;57
01841_00001.ppm;82;91;bel;177;S-33;;57
01841_00002.ppm;100;108;bel;177;S-33;;57
01843_00000.ppm;75;81;bel;177;S-33;;57
01843_00001.ppm;86;93;bel;177;S-33;;57
01843_00002.ppm;118;122;bel;177;S-33;;57
01844_00000.ppm;118;121;bel;177;S-33;;57
01844_00001.ppm;94;95;bel;177;S-33;;57
01844_00002.ppm;167;164;bel;177;S-33;;57
01869_00000.ppm;177;334;bel;177;S-33;;57
01869_00001.ppm;357;344;bel;177;S-33;;57
01869_00002.ppm;298;339;bel;177;S-33;;57
01934_00000.ppm;170;166;bel;177;S-33;;57
01934_00001.ppm;95;95;bel;177;S-33;;57
01934_00002.ppm;120;121;bel;177;S-33;;57
Image00322.ppm;128;128;spa;231;S-7-40;;
Image00323.ppm;158;158;spa;231;S-7-40;;
Image00336.ppm;192;192;spa;231;S-7-40;;
Image00453.ppm;108;108;spa;231;S-7-40;;
Image00425.ppm;122;122;spa;242;S-17-minus;;46
Image00468.ppm;366;366;spa;242;S-17-minus;;46
Image00473.ppm;160;160;spa;242;S-17-minus;;46
Image00475.ppm;120;120;spa;242;S-17-minus;;46
00369_00000.ppm;87;86;bel;244;R-301-20;0;32
00369_00001.ppm;87;87;bel;244;R-301-20;0;32
00369_00002.ppm;85;86;bel;244;R-301-20;0;32
01165_00000.ppm;35;44;bel;244;R-301-20;0;32
01165_00001.ppm;34;43;bel;244;R-301-20;0;32
01165_00002.ppm;39;45;bel;244;R-301-20;0;32
01280_00000.ppm;159;272;bel;244;R-301-20;0;32
01280_00001.ppm;143;141;bel;244;R-301-20;0;32
01280_00002.ppm;188;207;bel;244;R-301-20;0;32
00000_00000.ppm;29;30;ger;244;R-301-20;0;32
00000_00001.ppm;30;30;ger;244;R-301-20;0;32
00000_00002.ppm;30;30;ger;244;R-301-20;0;32
00000_00003.ppm;31;31;ger;244;R-301-20;0;32
00000_00004.ppm;30;32;ger;244;R-301-20;0;32
00000_00005.ppm;31;31;ger;244;R-301-20;0;32
00000_00006.ppm;33;34;ger;244;R-301-20;0;32
00000_00007.ppm;34;35;ger;244;R-301-20;0;32
00000_00008.ppm;33;34;ger;244;R-301-20;0;32
00000_00009.ppm;36;36;ger;244;R-301-20;0;32
00000_00010.ppm;35;36;ger;244;R-301-20;0;32
00000_00011.ppm;37;38;ger;244;R-301-20;0;32
00000_00012.ppm;37;38;ger;244;R-301-20;0;32
00000_00013.ppm;40;39;ger;244;R-301-20;0;32
00000_00014.ppm;41;42;ger;244;R-301-20;0;32
00000_00015.ppm;44;44;ger;244;R-301-20;0;32
00000_00016.ppm;46;44;ger;244;R-301-20;0;32
00000_00017.ppm;47;48;ger;244;R-301-20;0;32
00000_00018.ppm;50;48;ger;244;R-301-20;0;32
00000_00019.ppm;53;51;ger;244;R-301-20;0;32
00000_00020.ppm;57;54;ger;244;R-301-20;0;32
00000_00021.ppm;59;58;ger;244;R-301-20;0;32
00000_00022.ppm;63;61;ger;244;R-301-20;0;32
00000_00023.ppm;70;70;ger;244;R-301-20;0;32
00000_00024.ppm;76;76;ger;244;R-301-20;0;32
00000_00025.ppm;85;86;ger;244;R-301-20;0;32
00000_00026.ppm;97;97;ger;244;R-301-20;0;32
00000_00027.ppm;108;110;ger;244;R-301-20;0;32
00000_00028.ppm;124;127;ger;244;R-301-20;0;32
00000_00029.ppm;144;148;ger;244;R-301-20;0;32
00001_00000.ppm;29;30;ger;244;R-301-20;0;32
00001_00001.ppm;30;30;ger;244;R-301-20;0;32
00001_00002.ppm;30;29;ger;244;R-301-20;0;32
00001_00003.ppm;31;31;ger;244;R-301-20;0;32
00001_00004.ppm;31;31;ger;244;R-301-20;0;32
00001_00005.ppm;32;32;ger;244;R-301-20;0;32
00001_00006.ppm;33;34;ger;244;R-301-20;0;32
00001_00007.ppm;34;33;ger;244;R-301-20;0;32
00001_00008.ppm;33;33;ger;244;R-301-20;0;32
00001_00009.ppm;34;33;ger;244;R-301-20;0;32
00001_00010.ppm;36;35;ger;244;R-301-20;0;32
00001_00011.ppm;35;36;ger;244;R-301-20;0;32
00001_00012.ppm;36;36;ger;244;R-301-20;0;32
00001_00013.ppm;36;36;ger;244;R-301-20;0;32
00001_00014.ppm;37;36;ger;244;R-301-20;0;32
00001_00015.ppm;38;38;ger;244;R-301-20;0;32
00001_00016.ppm;38;39;ger;244;R-301-20;0;32
00001_00017.ppm;39;41;ger;244;R-301-20;0;32
00001_00018.ppm;40;41;ger;244;R-301-20;0;32
00001_00019.ppm;42;43;ger;244;R-301-20;0;32
00001_00020.ppm;43;43;ger;244;R-301-20;0;32
00001_00021.ppm;45;45;ger;244;R-301-20;0;32
00001_00022.ppm;45;47;ger;244;R-301-20;0;32
00001_00023.ppm;47;48;ger;244;R-301-20;0;32
00001_00024.ppm;49;49;ger;244;R-301-20;0;32
00001_00025.ppm;50;52;ger;244;R-301-20;0;32
00001_00026.ppm;53;54;ger;244;R-301-20;0;32
00001_00027.ppm;55;56;ger;244;R-301-20;0;32
00001_00028.ppm;57;59;ger;244;R-301-20;0;32
00001_00029.ppm;59;61;ger;244;R-301-20;0;32
00002_00000.ppm;27;26;ger;244;R-301-20;0;32
00002_00001.ppm;27;28;ger;244;R-301-20;0;32
00002_00002.ppm;27;28;ger;244;R-301-20;0;32
00002_00003.ppm;30;29;ger;244;R-301-20;0;32
00002_00004.ppm;30;29;ger;244;R-301-20;0;32
00002_00005.ppm;31;31;ger;244;R-301-20;0;32
00002_00006.ppm;30;30;ger;244;R-301-20;0;32
00002_00007.ppm;32;31;ger;244;R-301-20;0;32
00002_00008.ppm;31;32;ger;244;R-301-20;0;32
00002_00009.ppm;34;33;ger;244;R-301-20;0;32
00002_00010.ppm;34;34;ger;244;R-301-20;0;32
00002_00011.ppm;35;35;ger;244;R-301-20;0;32
00002_00012.ppm;38;37;ger;244;R-301-20;0;32
00002_00013.ppm;39;39;ger;244;R-301-20;0;32
00002_00014.ppm;40;39;ger;244;R-301-20;0;32
00002_00015.ppm;41;41;ger;244;R-301-20;0;32
00002_00016.ppm;44;44;ger;244;R-301-20;0;32
